Id,Label,Properties:type_string,Properties:code_string,Properties:icao_string,Properties:desc_string,Properties:region_string,Properties:runways_int,Properties:longest_int,Properties:elev_int,Properties:country_string,Properties:city_string,Properties:lat_double,Properties:lon_double
637,airport,airport,LUZ,EPLB,Lublin Airport,PL-U-A,1.0,8268.0,633.0,PL,Lublin,51.240278,22.713611
638,airport,airport,PPT,NTAA,Tahiti Faa'a International Airport,PF-U-A,1.0,11360.0,5.0,PF,Papeete,-17.5536994934,-149.606994629
639,airport,airport,LNY,PHNY,Lanai Airport,US-HI,1.0,5001.0,1308.0,US,Lanai City,20.7856006622314,-156.95100402832
640,airport,airport,KOA,PHKO,Kona International At Keahole Airport,US-HI,1.0,11000.0,47.0,US,Kailua/Kona,19.7388000488281,-156.046005249023
641,airport,airport,APW,NSFA,Faleolo International Airport,WS-AA,1.0,9843.0,58.0,WS,Apia,-13.8299999237061,-172.007995605469
642,airport,airport,PPG,NSTU,Pago Pago International Airport,AS-U-A,2.0,10000.0,32.0,AS,Pago Pago,-14.3310003281,-170.710006714
643,airport,airport,MAJ,PKMJ,Marshall Islands International Airport,MH-MAJ,1.0,7897.0,6.0,MH,Majuro Atoll,7.06476020812988,171.272003173828
644,airport,airport,CXI,PLCH,Kiritimati (Christmas Island) - Cassidy International Airport,KI-L,1.0,6900.0,5.0,KI,Banana,1.98616003990173,-157.350006103516
645,airport,airport,TRW,NGTA,Bonriki International Airport,KI-G,1.0,6598.0,9.0,KI,Tarawa,1.38163995742798,173.147003173828
646,airport,airport,INU,ANYN,Nauru International Airport,NR-14,1.0,7054.0,22.0,NR,Yaren District,-0.547458,166.919006
647,airport,airport,JHM,PHJH,Kapalua Airport,US-HI,1.0,3000.0,256.0,US,Lahaina,20.9629001617432,-156.673004150391
648,airport,airport,MKK,PHMK,Molokai Airport,US-HI,2.0,4494.0,454.0,US,Kaunakakai,21.1529006958008,-157.095993041992
649,airport,airport,YXU,CYXU,London Airport,CA-ON,2.0,8800.0,912.0,CA,London,43.0355987549,-81.1539001465
650,airport,airport,ALO,KALO,Waterloo Regional Airport,US-IA,3.0,8400.0,873.0,US,Waterloo,42.5570983886719,-92.4002990722656
651,airport,airport,SUX,KSUX,Sioux Gateway Col. Bud Day Field,US-IA,2.0,9002.0,1098.0,US,Sioux City,42.40259933,-96.38439941
652,airport,airport,YKF,CYKF,Waterloo Airport,CA-ON,2.0,7002.0,1055.0,CA,Kitchener,43.4608001709,-80.3786010742
653,airport,airport,VNO,EYVI,Vilnius International Airport,LT-VL,1.0,8251.0,646.0,LT,Vilnius,54.6341018676758,25.2858009338379
654,airport,airport,AGR,VIAG,Agra Airport,IN-UP,2.0,9000.0,551.0,IN,Agra,27.1557998657227,77.9608993530273
655,airport,airport,HJR,VAKJ,Khajuraho Airport,IN-MP,1.0,7460.0,728.0,IN,Khajuraho,24.817199707,79.9186019897
656,airport,airport,VNS,VIBN,Lal Bahadur Shastri Airport,IN-UP,1.0,7238.0,266.0,IN,Varanasi,25.4524002075,82.8592987061
657,airport,airport,VVO,UHWW,Vladivostok International Airport,RU-PRI,4.0,11483.0,46.0,RU,Vladivostok,43.398998260498,132.147994995117
658,airport,airport,BOJ,LBBG,Burgas Airport,BG-02,1.0,10499.0,135.0,BG,Burgas,42.5695991516113,27.5151996612549
659,airport,airport,IXE,VOML,Mangalore International Airport,IN-KA,2.0,5300.0,337.0,IN,Mangalore,12.9612998962,74.8900985718
660,airport,airport,REU,LERS,Reus Air Base,ES-CT,2.0,8054.0,233.0,ES,Reus,41.1473999023438,1.16717004776001
661,airport,airport,BZR,LFMU,Béziers-Vias Airport,FR-K,1.0,5971.0,56.0,FR,Béziers/Vias,43.3235015869141,3.35389995574951
662,airport,airport,AMD,VAAH,Sardar Vallabhbhai Patel International Airport,IN-GJ,1.0,11447.0,189.0,IN,Ahmedabad,23.0771999359,72.6346969604
663,airport,airport,JDH,VIJO,Jodhpur Airport,IN-RJ,1.0,9005.0,717.0,IN,Jodhpur,26.2511005401611,73.0488967895508
664,airport,airport,PNQ,VAPO,Pune Airport,IN-MM,2.0,8329.0,1942.0,IN,Pune,18.5820999145508,73.9197006225586
665,airport,airport,SZX,ZGSZ,Shenzhen Bao'an International Airport,CN-44,1.0,11155.0,13.0,CN,Shenzhen,22.6392993927002,113.810997009277
666,airport,airport,HIJ,RJOA,Hiroshima Airport,JP-34,1.0,9842.0,1088.0,JP,Hiroshima,34.4361000061,132.919006348
667,airport,airport,DIL,WPDL,Presidente Nicolau Lobato International Airport,TL-DI,1.0,6065.0,154.0,TL,Dili,-8.54640007019,125.526000977
668,airport,airport,TSN,ZBTJ,Tianjin Binhai International Airport,CN-12,1.0,10499.0,10.0,CN,Tianjin,39.1244010925,117.346000671
669,airport,airport,CSX,ZGHA,Changsha Huanghua International Airport,CN-43,1.0,8530.0,217.0,CN,Changsha,28.1891994476,113.220001221
670,airport,airport,PEN,WMKP,Penang International Airport,MY-07,1.0,10997.0,11.0,MY,Penang,5.29714012145996,100.277000427246
671,airport,airport,WUH,ZHHH,Wuhan Tianhe International Airport,CN-42,1.0,11155.0,113.0,CN,Wuhan,30.7838001251221,114.208000183105
672,airport,airport,HAK,ZJHK,Haikou Meilan International Airport,CN-46,1.0,11811.0,75.0,CN,Haikou,19.9349002838135,110.458999633789
673,airport,airport,KMG,ZPPP,Kunming Wujiaba International Airport,CN-53,1.0,11155.0,6217.0,CN,Kunming,24.9923992156982,102.744003295898
674,airport,airport,FOC,ZSFZ,Fuzhou Changle International Airport,CN-35,1.0,11841.0,46.0,CN,Fuzhou,25.9351005554199,119.66300201416
675,airport,airport,NGB,ZSNB,Ningbo Lishe International Airport,CN-33,1.0,10499.0,13.0,CN,Ningbo,29.8267002105713,121.46199798584
676,airport,airport,TAO,ZSQD,Liuting Airport,CN-37,1.0,11155.0,33.0,CN,Qingdao,36.2661018372,120.374000549
677,airport,airport,CKG,ZUCK,Chongqing Jiangbei International Airport,CN-50,1.0,10499.0,1365.0,CN,Chongqing,29.7192001342773,106.641998291016
678,airport,airport,KWE,ZUGY,Longdongbao Airport,CN-52,1.0,10500.0,3736.0,CN,Guiyang,26.5384998321533,106.801002502441
679,airport,airport,NNG,ZGNN,Nanning Wuxu Airport,CN-45,1.0,8858.0,421.0,CN,Nanning,22.6082992553711,108.171997070312
680,airport,airport,KOJ,RJFK,Kagoshima Airport,JP-46,1.0,9840.0,906.0,JP,Kagoshima,31.8034000396729,130.718994140625
681,airport,airport,OIT,RJFO,Oita Airport,JP-44,1.0,9840.0,19.0,JP,Oita,33.4794006348,131.736999512
682,airport,airport,KMQ,RJNK,Komatsu Airport,JP-17,2.0,8876.0,36.0,JP,Kanazawa,36.3945999145508,136.406997680664
683,airport,airport,YGJ,RJOH,Miho Yonago Airport,JP-32,1.0,6560.0,20.0,JP,Yonago,35.4921989440918,133.235992431641
684,airport,airport,MYJ,RJOM,Matsuyama Airport,JP-38,1.0,8200.0,25.0,JP,Matsuyama,33.8272018432617,132.699996948242
685,airport,airport,TAK,RJOT,Takamatsu Airport,JP-37,1.0,8200.0,607.0,JP,Takamatsu,34.2141990662,134.01600647
686,airport,airport,KIJ,RJSN,Niigata Airport,JP-15,2.0,8200.0,29.0,JP,Niigata,37.9558982849,139.121002197
687,airport,airport,SDJ,RJSS,Sendai Airport,JP-04,2.0,9842.0,15.0,JP,Sendai,38.1397018433,140.917007446
688,airport,airport,CJU,RKPC,Jeju International Airport,KR-49,2.0,9843.0,118.0,KR,Jeju City,33.5112991333008,126.49299621582
689,airport,airport,PUS,RKPK,Gimhae International Airport,KR-26,2.0,10499.0,6.0,KR,Busan,35.1795005798,128.93800354
690,airport,airport,OKA,ROAH,Naha Airport,JP-47,1.0,9840.0,12.0,JP,Naha,26.1958007812,127.646003723
691,airport,airport,SPN,PGSN,Saipan International Airport,MP-U-A,1.0,8700.0,215.0,MP,Saipan Island,15.1190004349,145.729003906
692,airport,airport,ROR,PTRO,Babelthuap Airport,PW-004,1.0,7200.0,176.0,PW,Babelthuap Island,7.36765003204346,134.544006347656
693,airport,airport,RGN,VYYY,Yangon International Airport,MM-06,1.0,11200.0,109.0,MM,Yangon,16.9073009491,96.1332015991
694,airport,airport,DMK,VTBD,Don Mueang International Airport,TH-10,2.0,12139.0,9.0,TH,Bangkok,13.9125995636,100.607002258
695,airport,airport,CNX,VTCC,Chiang Mai International Airport,TH-50,1.0,10171.0,1036.0,TH,Chiang Mai,18.7667999268,98.962600708
696,airport,airport,KBV,VTSG,Krabi Airport,TH-81,1.0,9842.0,82.0,TH,Krabi,8.09912014008,98.9861984253
697,airport,airport,USM,VTSM,Samui Airport,TH-80,1.0,6759.0,64.0,TH,Na Thon (Ko Samui Island),9.54778957367,100.06199646
698,airport,airport,HDY,VTSS,Hat Yai International Airport,TH-90,1.0,10007.0,90.0,TH,Hat Yai,6.93320989609,100.392997742
699,airport,airport,DAD,VVDN,Da Nang International Airport,VN-60,2.0,10000.0,33.0,VN,Da Nang,16.0438995361328,108.198997497559
700,airport,airport,BWN,WBSB,Brunei International Airport,BN-BM,1.0,12000.0,73.0,BN,Bandar Seri Begawan,4.94420003890991,114.928001403809
701,airport,airport,CEB,RPVM,Mactan Cebu International Airport,PH-CEB,1.0,10827.0,31.0,PH,Lapu-Lapu City,10.3074998855591,123.978996276855
702,airport,airport,ULN,ZMUB,Chinggis Khaan International Airport,MN-1,2.0,10170.0,4364.0,MN,Ulaanbaatar,47.8431015014648,106.766998291016
703,airport,airport,MFM,VMMC,Macau International Airport,MO-U-A,1.0,10544.0,20.0,MO,Taipa,22.1495990753174,113.592002868652
704,airport,airport,BPN,WALL,Sultan Aji Muhamad Sulaiman Airport,ID-KI,1.0,8185.0,12.0,ID,Kotamadya Balikpapan,-1.26827001572,116.893997192
705,airport,airport,BKI,WBKK,Kota Kinabalu International Airport,MY-12,1.0,9800.0,10.0,MY,Kota Kinabalu,5.93721008300781,116.051002502441
706,airport,airport,CRK,RPLC,Clark International Airport,PH-PAM,2.0,10499.0,484.0,PH,Angeles City,15.1859998703,120.559997559
707,airport,airport,KBR,WMKC,Sultan Ismail Petra Airport,MY-03,1.0,6982.0,16.0,MY,Kota Baharu,6.16685009002686,102.292999267578
708,airport,airport,ILO,RPVI,Iloilo International Airport,PH-ILI,1.0,6890.0,27.0,PH,Iloilo City,10.833017,122.493358
709,airport,airport,REP,VDSR,Siem Reap International Airport,KH-17,1.0,8366.0,60.0,KH,Siem Reap,13.4106998444,103.81300354
710,airport,airport,KHV,UHHH,Khabarovsk-Novy Airport,RU-KHA,2.0,13124.0,244.0,RU,Khabarovsk,48.5279998779297,135.188003540039
711,airport,airport,UUS,UHSS,Yuzhno-Sakhalinsk Airport,RU-SAK,1.0,11155.0,59.0,RU,Yuzhno-Sakhalinsk,46.8886985778809,142.718002319336
712,airport,airport,CGQ,ZYCC,Longjia Airport,CN-22,1.0,10500.0,706.0,CN,Changchun,43.9962005615,125.684997559
713,airport,airport,DLC,ZYTL,Zhoushuizi Airport,CN-21,1.0,10827.0,107.0,CN,Dalian,38.9656982421875,121.539001464844
714,airport,airport,SHE,ZYTX,Taoxian Airport,CN-21,1.0,10499.0,198.0,CN,Shenyang,41.6398010253906,123.483001708984
715,airport,airport,KCH,WBGG,Kuching International Airport,MY-13,1.0,8051.0,89.0,MY,Kuching,1.48469996452332,110.34700012207
716,airport,airport,MYY,WBGR,Miri Airport,MY-13,1.0,9006.0,59.0,MY,Miri,4.3220100402832,113.986999511719
717,airport,airport,KUA,WMKD,Kuantan Airport,MY-06,1.0,9200.0,58.0,MY,Kuantan,3.77538990974426,103.208999633789
718,airport,airport,IPH,WMKI,Sultan Azlan Shah Airport,MY-08,1.0,5900.0,130.0,MY,Ipoh,4.56796979904175,101.092002868652
719,airport,airport,LGK,WMKL,Langkawi International Airport,MY-02,1.0,12500.0,29.0,MY,Langkawi,6.32973003387451,99.7286987304688
720,airport,airport,TGG,WMKN,Sultan Mahmud Airport,MY-11,1.0,6600.0,21.0,MY,Kuala Terengganu,5.38263988494873,103.102996826172
721,airport,airport,SZB,WMSA,Sultan Abdul Aziz Shah International Airport,MY-10,1.0,12401.0,90.0,MY,Kuala Lumpur Subang,3.13057994842529,101.549003601074
722,airport,airport,SHJ,OMSJ,Sharjah International Airport,AE-SH,1.0,13320.0,111.0,AE,Sharjah,25.3285999298096,55.5172004699707
723,airport,airport,ADE,OYAA,Aden International Airport,YE-AD,1.0,10171.0,7.0,YE,Aden,12.8295001983643,45.0288009643555
724,airport,airport,CJB,VOCB,Coimbatore International Airport,IN-TN,1.0,8480.0,1324.0,IN,Coimbatore,11.029999733,77.0434036255
725,airport,airport,COK,VOCI,Cochin International Airport,IN-KL,1.0,11155.0,30.0,IN,Cochin,10.1520004272,76.4019012451
726,airport,airport,VAR,LBWN,Varna Airport,BG-03,1.0,8202.0,230.0,BG,Varna,43.2321014404297,27.8250999450684
727,airport,airport,TRV,VOTV,Trivandrum International Airport,IN-KL,1.0,11148.0,15.0,IN,Trivandrum,8.48211956024,76.9200973511
728,airport,airport,DVO,RPMD,Francisco Bangoy International Airport,PH-DAV,1.0,9842.0,96.0,PH,Davao City,7.1255202293396,125.646003723145
729,airport,airport,VTE,VLVT,Wattay International Airport,LA-VT,1.0,9843.0,564.0,LA,Vientiane,17.9883003235,102.56300354
730,airport,airport,SUB,WARR,Juanda International Airport,ID-JI,1.0,9843.0,9.0,ID,Surabaya,-7.37982988357544,112.787002563477
731,airport,airport,BDO,WICC,Husein Sastranegara International Airport,ID-JB,1.0,7361.0,2436.0,ID,Bandung-Java Island,-6.90062999725342,107.575996398926
732,airport,airport,LOP,WADL,Bandara International Lombok Airport,ID-NB,1.0,9000.0,319.0,ID,Mataram,-8.757322,116.276675
733,airport,airport,KLO,RPVK,Kalibo International Airport,PH-AKL,1.0,7175.0,14.0,PH,Kalibo,11.679400444,122.375999451
734,airport,airport,PKU,WIBB,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,ID-RI,1.0,7360.0,102.0,ID,Pekanbaru-Sumatra Island,0.460786014795303,101.444999694824
735,airport,airport,PLM,WIPP,Sultan Mahmud Badaruddin Ii Airport,ID-SS,1.0,8202.0,49.0,ID,Palembang-Sumatra Island,-2.89825010299683,104.699996948242
736,airport,airport,SOC,WARQ,Adi Sumarmo Wiryokusumo Airport,ID-JT,1.0,8530.0,421.0,ID,Sukarata(Solo)-Java Island,-7.51608991622925,110.75700378418
737,airport,airport,SRG,WARS,Achmad Yani Airport,ID-JT,1.0,6070.0,10.0,ID,Semarang-Java Island,-6.97273015975952,110.375
738,airport,airport,UPG,WAAA,Hasanuddin International Airport,ID-SN,2.0,8202.0,47.0,ID,Ujung Pandang-Celebes Island,-5.06162977218628,119.554000854492
739,airport,airport,TRZ,VOTR,Tiruchirapally Civil Airport Airport,IN-TN,2.0,6115.0,288.0,IN,Tiruchirappally,10.7653999328613,78.7097015380859
740,airport,airport,SAH,OYSN,Sana'a International Airport,YE-SN,1.0,10669.0,7216.0,YE,Sana'a,15.476300239563,44.2196998596191
741,airport,airport,JOG,WARJ,Adi Sutjipto International Airport,ID-YO,2.0,7215.0,350.0,ID,Yogyakarta-Java Island,-7.78817987442017,110.431999206543
742,airport,airport,DIU,VA1P,Diu Airport,IN-GJ,2.0,5980.0,31.0,IN,Diu,20.7131004333496,70.9210968017578
743,airport,airport,PBD,VAPR,Porbandar Airport,IN-GJ,1.0,4500.0,23.0,IN,Porbandar,21.6487007141,69.6572036743
744,airport,airport,NOU,NWWW,La Tontouta International Airport,NC-U-A,1.0,10663.0,52.0,NC,Nouméa,-22.0146007537842,166.212997436523
745,airport,airport,TSA,RCSS,Taipei Songshan Airport,TW-TPE,1.0,8547.0,18.0,TW,Taipei City,25.0694007873535,121.552001953125
746,airport,airport,SHM,RJBD,Nanki Shirahama Airport,JP-30,2.0,6560.0,298.0,JP,Shirahama,33.6622009277,135.363998413
747,airport,airport,UKB,RJBE,Kobe Airport,JP-28,1.0,8202.0,22.0,JP,Kobe,34.6328010559082,135.223999023438
748,airport,airport,OBO,RJCB,Tokachi-Obihiro Airport,JP-01,1.0,8202.0,505.0,JP,Obihiro,42.7332992554,143.216995239
749,airport,airport,HKD,RJCH,Hakodate Airport,JP-01,1.0,9842.0,151.0,JP,Hakodate,41.7700004578,140.822006226
750,airport,airport,KUH,RJCK,Kushiro Airport,JP-01,1.0,8202.0,327.0,JP,Kushiro,43.0410003662,144.192993164
751,airport,airport,MMB,RJCM,Memanbetsu Airport,JP-01,1.0,8202.0,135.0,JP,Ōzora,43.8805999756,144.164001465
752,airport,airport,SHB,RJCN,Nakashibetsu Airport,JP-01,1.0,6560.0,234.0,JP,Nakashibetsu,43.5774993896,144.960006714
753,airport,airport,WKJ,RJCW,Wakkanai Airport,JP-01,1.0,6560.0,30.0,JP,Wakkanai,45.4042015076,141.800994873
754,airport,airport,UBJ,RJDC,Yamaguchi Ube Airport,JP-35,1.0,8200.0,23.0,JP,Ube,33.9300003052,131.279006958
755,airport,airport,MBE,RJEB,Monbetsu Airport,JP-01,1.0,6562.0,80.0,JP,Monbetsu,44.3039016724,143.404006958
756,airport,airport,AKJ,RJEC,Asahikawa Airport,JP-01,1.0,8200.0,721.0,JP,Asahikawa / Hokkaidō,43.6707992553711,142.447006225586
757,airport,airport,KMI,RJFM,Miyazaki Airport,JP-45,1.0,8200.0,20.0,JP,Miyazaki,31.877199173,131.449005127
758,airport,airport,KKJ,RJFR,Kitakyūshū Airport,JP-40,1.0,8202.0,21.0,JP,Kitakyūshū,33.8459014893,131.035003662
759,airport,airport,HSG,RJFS,Saga Airport,JP-41,1.0,6562.0,6.0,JP,Saga,33.1497001648,130.302001953
760,airport,airport,KMJ,RJFT,Kumamoto Airport,JP-43,1.0,9840.0,642.0,JP,Kumamoto,32.8372993469238,130.854995727539
761,airport,airport,NGS,RJFU,Nagasaki Airport,JP-42,2.0,9840.0,15.0,JP,Nagasaki,32.9169006348,129.914001465
762,airport,airport,ASJ,RJKA,Amami Airport,JP-46,1.0,6560.0,27.0,JP,Amami,28.4305992126465,129.712997436523
763,airport,airport,TOY,RJNT,Toyama Airport,JP-16,1.0,6562.0,95.0,JP,Toyama,36.6483001708984,137.188003540039
764,airport,airport,NTQ,RJNW,Noto Airport,JP-17,1.0,6562.0,718.0,JP,Wajima,37.2930984497,136.962005615
765,airport,airport,OKJ,RJOB,Okayama Airport,JP-33,1.0,9843.0,806.0,JP,Okayama City,34.7569007874,133.854995728
766,airport,airport,IZO,RJOC,Izumo Airport,JP-32,1.0,6562.0,15.0,JP,Izumo,35.4136009216,132.88999939
767,airport,airport,KCZ,RJOK,Kōchi Ryōma Airport,JP-39,1.0,8203.0,42.0,JP,Nankoku,33.5461006165,133.669006348
768,airport,airport,TTJ,RJOR,Tottori Airport,JP-31,1.0,6562.0,65.0,JP,Tottori,35.5301017761,134.167007446
769,airport,airport,TKS,RJOS,Tokushima Airport,JP-36,1.0,6560.0,26.0,JP,Tokushima,34.1328010559,134.606994629
770,airport,airport,IWJ,RJOW,Iwami Airport,JP-32,1.0,6562.0,184.0,JP,Masuda,34.676399231,131.789993286
771,airport,airport,AOJ,RJSA,Aomori Airport,JP-02,1.0,9846.0,664.0,JP,Aomori,40.7346992492676,140.690994262695
772,airport,airport,GAJ,RJSC,Yamagata Airport,JP-06,1.0,6560.0,353.0,JP,Yamagata,38.4118995667,140.371002197
773,airport,airport,AXT,RJSK,Akita Airport,JP-05,1.0,8200.0,313.0,JP,Akita,39.6156005859375,140.218994140625
774,airport,airport,MSJ,RJSM,Misawa Air Base,JP-02,1.0,10000.0,119.0,JP,Misawa,40.7032012939,141.367996216
775,airport,airport,ONJ,RJSR,Odate Noshiro Airport,JP-05,1.0,6562.0,292.0,JP,Odate,40.1918983459,140.371002197
776,airport,airport,SYO,RJSY,Shonai Airport,JP-06,1.0,6560.0,86.0,JP,Shonai,38.8121986389,139.787002563
777,airport,airport,HAC,RJTH,Hachijojima Airport,JP-13,1.0,6563.0,303.0,JP,Hachijojima,33.1150016785,139.785995483
778,airport,airport,OIM,RJTO,Oshima Airport,JP-13,1.0,5905.0,130.0,JP,Izu Oshima,34.7820014954,139.36000061
779,airport,airport,GMP,RKSS,Gimpo International Airport,KR-11,2.0,11811.0,58.0,KR,Seoul,37.5583000183,126.791000366
780,airport,airport,ISG,ROIG,Ishigaki Airport,JP-47,1.0,4920.0,93.0,JP,Ishigaki,24.344499588,124.18699646
781,airport,airport,MMY,ROMY,Miyako Airport,JP-47,1.0,6560.0,150.0,JP,Miyako City,24.7828006744,125.294998169
782,airport,airport,SHA,ZSSS,Shanghai Hongqiao International Airport,CN-31,1.0,11154.0,10.0,CN,Shanghai,31.1979007720947,121.335998535156
783,airport,airport,FNI,LFTW,Nîmes-Arles-Camargue Airport,FR-K,1.0,8005.0,309.0,FR,Nîmes/Garons,43.7574005126953,4.4163498878479
784,airport,airport,CRL,EBCI,Brussels South Charleroi Airport,BE-WHT,1.0,8366.0,614.0,BE,Brussels,50.4592018127,4.45382022858
785,airport,airport,WAT,EIWF,Waterford Airport,IE-WD,1.0,4701.0,119.0,IE,Waterford,52.187198638916,-7.08695983886719
786,airport,airport,RYG,ENRY,"Moss Airport, Rygge",NO-01,1.0,8012.0,174.0,NO,Rygge,59.3788986206,10.7855997086
787,airport,airport,WMI,EPMO,Modlin Airport,PL-MZ,1.0,8202.0,341.0,PL,Warsaw,52.4510993958,20.6518001556
788,airport,airport,RZE,EPRZ,Rzeszów-Jasionka Airport,PL-PK,2.0,10499.0,675.0,PL,Rzeszów,50.1100006104,22.0189990997
789,airport,airport,PUY,LDPL,Pula Airport,HR-18,1.0,9678.0,274.0,HR,Pula,44.8935012817383,13.9222002029419
790,airport,airport,ZAD,LDZD,Zemunik Airport,HR-13,2.0,8202.0,289.0,HR,Zadar,44.1082992553711,15.3466997146606
791,airport,airport,BVA,LFOB,Paris Beauvais Tillé Airport,FR-S,3.0,7972.0,359.0,FR,Beauvais/Tillé,49.4543991088867,2.11278009414673
792,airport,airport,TPS,LICT,Vincenzo Florio Airport Trapani-Birgi,IT-82,1.0,8852.0,25.0,IT,Trapani,37.9113998413,12.4879999161
793,airport,airport,BGY,LIME,Il Caravaggio International Airport,IT-25,2.0,9636.0,782.0,IT,Bergamo,45.6739006042,9.70417022705
794,airport,airport,CIA,LIRA,Ciampino–G. B. Pastine International Airport,IT-62,1.0,7242.0,427.0,IT,Roma,41.7994003296,12.5949001312
795,airport,airport,CCC,MUCC,Jardines Del Rey Airport,CU-08,1.0,9842.0,13.0,CU,Cayo Coco,22.4610004425,-78.3283996582
796,airport,airport,DJE,DTTJ,Djerba Zarzis International Airport,TN-82,1.0,10171.0,19.0,TN,Djerba,33.875,10.7755002975464
797,airport,airport,HDF,EDAH,Heringsdorf Airport,DE-MV,2.0,7562.0,93.0,DE,Heringsdorf,53.8787002563,14.152299881
798,airport,airport,FMO,EDDG,Münster Osnabrück Airport,DE-NW,1.0,7119.0,160.0,DE,Münster,52.134601593,7.68483018875
799,airport,airport,FDH,EDNY,Friedrichshafen Airport,DE-BW,1.0,7729.0,1367.0,DE,Friedrichshafen,47.6712989807,9.51148986816
800,airport,airport,GWT,EDXW,Westerland Sylt Airport,DE-SH,2.0,6955.0,51.0,DE,Westerland,54.9132003784,8.34047031403
801,airport,airport,POZ,EPPO,Poznań-Ławica Airport,PL-WP,2.0,8215.0,308.0,PL,Poznań,52.4210014343,16.8262996674
802,airport,airport,WDH,FYWH,Hosea Kutako International Airport,NA-KH,2.0,15010.0,5640.0,,Windhoek,-22.4799003601074,17.4708995819092
803,airport,airport,XRY,LEJR,Jerez Airport,ES-AN,1.0,7546.0,93.0,ES,Jerez de la Forntera,36.7445983886719,-6.06011009216309
804,airport,airport,GPA,LGRX,Araxos Airport,GR-13,2.0,10999.0,46.0,GR,Patras,38.1511001586914,21.4256000518799
805,airport,airport,GRZ,LOWG,Graz Airport,AT-6,3.0,9842.0,1115.0,AT,Graz,46.9911003112793,15.4395999908447
806,airport,airport,LNZ,LOWL,Linz Airport,AT-4,2.0,9843.0,978.0,AT,Linz,48.2332000732422,14.1875
807,airport,airport,ESB,LTAC,Esenboğa International Airport,TR-06,2.0,12303.0,3125.0,TR,Ankara,40.1281013489,32.995098114
808,airport,airport,KIV,LUKK,Chişinău International Airport,MD-C,1.0,11779.0,399.0,MD,Chişinău,46.9277000427246,28.9309997558594
809,airport,airport,TGD,LYPG,Podgorica Airport,ME-16,2.0,8202.0,141.0,ME,Podgorica,42.3594017028809,19.2518997192383
